"","species","Argentina","Belize","Bolivia","Brazil","Canada","CaymanIslands","Chile","Colombia","Costa.Rica","Cuba","Dominican.Republic","Ecuador","El.Salvador","French.Guiana","Guadeloupe","Guatemala","Grenada","Guyana","Haiti","Honduras","Jamaica","Martinica","Mexico","Nicaragua","Panama","Paraguay","PuertoRico","Peru","Suriname","TrinidadTobago","Uruguay","USA","Venezuela","VirginIslands","hs.canopy","hs.floor","b.tsmbf","b.tsdbf","b.tsgss","b.mangrove","b.fgs","b.dxs","b.tscf","b.tgss","b.tcforest","b.tbmforest","b.montane","mh.flfs","mh.ab","mh.bwa","mh.tttr","mh.th","mh.tt","mh.cr","mh.ca","mh.fwsl","mh.ma","mh.ada","mh.oihd","peri","intra","wild","semi.domestic","domestic","bites.man","bites.mammals","labruml_wingl","A3_wingl","no.lat.teeth","wing.length","wingl_wingw","wing.width","temp","temp.range","flii","canopy","ghm","evi","tribe_Hertigiini","tribe_Phlebotomini","subtribe_Brumptomyiina","subtribe_Hertigiina","subtribe_Lutzomyiina","subtribe_Psychodopygina","subtribe_Sergentomyiina","genus_Bichromomyia","genus_Brumptomyia","genus_Dampfomyia","genus_Deanemyia","genus_Evandromyia","genus_Expapillata","genus_Hertigia","genus_Lutzomyia","genus_Martinsmyia","genus_Micropygomyia","genus_Migonemyia","genus_Nyssomyia","genus_Oligodontomyia","genus_Pintomyia","genus_Pressatia","genus_Psathyromyia","genus_Psychodopygus","genus_Sciopemyia","genus_Trichophoromyia","genus_Trichopygomyia","genus_Viannamyia","genus_Warileya","maxshape_sabre","maxshape_spear","hypoteeth_rough","hypoteeth_smooth","hypoteeth_spiculate","log.citations","log.labrum.length","log.no.ven.teeth","log.no.cib.teeth","log.dental.depth","log.temp.var","log.rainfall","log.elevation","log.wind.speed","log.tree.cover","log.crops.cover","log.grass.cover","log.urban.cover","log.shrub.cover","log.water.perm.cover","log.water.seas.cover","log.ecoregion.breadth"
"294","Martinsmyia cipoensis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,1.3865443298751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Martinsmyia gasparviannai",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,0.693647055601596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Martinsmyia minasensis",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2.274,3.777408638,0.602,24.10158691,17.0814209,9592,13,0.057822712,3592.795652,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09894556645823,NA,NA,0.693647055601596,NA,0.689351067431155,4.26354550424979,6.66695806469303,0.529991755600728,3.32507199127266,0.470628434014578,3.28843920025352,-6.90775527898214,3.779656648172,-6.90775527898214,-6.90775527898214,0.000999500333083423
"297","Martinsmyia mollinedoi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30268508799438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Martinsmyia oliveirai",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,26.19301758,17.91305542,NA,0,0.230762959,4109.347826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3865443298751,NA,NA,NA,NA,1.09903465679147,4.84017891011053,5.52943305575752,-0.433490182047496,4.08767235245404,-6.90775527898214,3.09108790687074,-6.90775527898214,2.91240501096424,-6.90775527898214,-6.90775527898214,0.000999500333083423
"299","Martinsmyia pisuquia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30268508799438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Martinsmyia quadrispinosa",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Martinsmyia reginae",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2.348,3.78099839,0.621,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999500333083423,NA,NA,1.3865443298751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Martinsmyia waltoni",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,3.454545455,0.66,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,-1.01887732064926,NA,2.07956653386799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Nyssomyia anduzei",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.15,0.12,9.7,1.9,3.6,NA,26.84555461,11.55822245,9678,11.5,0.611600842,2884.98587,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.60963789243677,-1.46533756846034,2.63912875563579,NA,-2.5133061243097,0.0569544682111191,5.24909492908697,3.66785157659017,0.443954237052299,3.04377612739838,1.14771986277514,2.92589976395531,3.98405215159105,1.22895805711738,-6.90775527898214,-0.181122276617993,1.79192612200738
"304","Nyssomyia antunesi",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,NA,0.19,0.12,10.6,1.68,3.4,NA,25.63713701,14.94412548,3839.96875,11.71698113,0.450271735,3658.206891,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.94449160936039,-1.13631415585212,3.00573210813232,NA,-2.5133061243097,0.300700330518727,5.0170746329806,5.70476017255381,-0.298142470820603,3.25471856022712,2.56342860786165,3.04060913023778,3.49682369209799,1.72999445693434,0.197194678198918,-0.706328007250361,2.3979861777573
"305","Nyssomyia bibinae",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999500333083423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Nyssomyia delsionatali",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1.195,2.172727273,0.55,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999500333083423,NA,3.09108790687074,2.07956653386799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Nyssomyia edentula",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Nyssomyia elongata",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Nyssomyia fraihai",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9244,3.271676301,0.5882,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999500333083423,NA,NA,2.30268508799438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Nyssomyia hernandezi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Nyssomyia intermedia",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.12,0.14,9.8,2.14,3.5,0.62122,22.84470042,16.59255696,4789.773109,8.234939759,0.54831108,3523.186781,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.00735136688537,-1.30563645810244,3.08195584030261,2.07956653386799,-2.39689577246529,1.46289766929573,4.73917688038883,5.86395912692982,0.0807211685438239,3.30874756824001,1.89297136098379,3.28956581735029,3.21775507626404,2.32201178296798,1.24586047845591,-0.147767770669413,2.89042731190857
"312","Nyssomyia neivai",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.226,20,1.321,2.086887836,0.633,21.80588255,20.5372866,3792.859155,7.562091503,0.582716053,3309.647258,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30407860662638,NA,NA,2.30268508799438,NA,2.32395374049906,4.84272582169329,5.96222844750734,0.00260092565848837,3.17299010547253,2.57418411171107,3.1633086703269,3.31443624063362,2.21454145431469,0.734292260162594,-0.657792654562876,2.56502627758003
"313","Nyssomyia pajoti",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999500333083423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Nyssomyia richardwardi",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.45438232,10.48197632,4005,17,0.31845711,4576.334783,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09894556645823,NA,NA,NA,NA,-0.328355776578711,5.17973938094015,5.45190074263181,0.78995169646953,4.32388096895525,2.3341806545838,1.76490201505817,-6.90775527898214,2.02300345657613,-6.90775527898214,-6.90775527898214,1.09894556645823
"315","Nyssomyia shawi",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,24.42432726,15.78303019,1325.8,28.33333333,0.140843853,4841.122222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19733568227495,NA,NA,NA,NA,-0.016331021160146,5.17361222259647,5.7380081835206,-0.556439408723402,4.24245960388973,1.74647149848866,2.7401874813882,-6.90775527898214,2.16980262625451,-6.90775527898214,-6.90775527898214,0.693647055601596
"316","Nyssomyia sylvicola",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.334375,8.003173828,NA,20,0.579045296,4276.556522,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,-0.961034586531547,5.41016725406165,2.77265122028674,1.14335385434342,2.96532461113257,1.97421990526673,3.78874741326211,2.78507296872828,2.4849899796493,-6.90775527898214,-6.90775527898214,0.000999500333083423
"317","Nyssomyia trapidoi",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,0.15,0.11,8,1.9,3.8,NA,25.43288574,9.029876709,2066,21.5,0.386450291,3820.68913,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.94605299599506,-1.26940060964839,2.94449160936039,NA,-2.39689577246529,-1.49728551689901,5.36856690017094,5.50736605026965,0.312512634063334,3.62968661930112,-0.509160344446929,3.15277875649327,3.13553769324487,2.71476096679365,-6.90775527898214,-6.90775527898214,0.693647055601596
"318","Nyssomyia umbratilis",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,26.2187221,13.32173375,2004.25,8.142857143,0.56357238,3355.131988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89042731190857,NA,NA,NA,NA,0.232326700830305,5.25230639033059,5.30153148124303,-0.107788117678424,3.42149941723979,-0.691149177897272,2.81289915753593,3.50085739448341,1.55080951106817,2.65933003478287,-6.90775527898214,1.79192612200738
"319","Nyssomyia urbinatti",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1.76,3.555555556,0.495,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,3.04457005563729,2.07956653386799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Nyssomyia whitmani",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.17,0.12,10,1.85,3.7,NA,24.98477071,16.92901226,3210.681818,7.621621622,0.51711034,3386.802859,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.7957988100254,-0.991553216374702,3.09108790687074,NA,-2.1119647333854,1.03607546342214,4.82352593404225,6.04354425407958,-0.199438525007163,3.01031506539775,2.45101364117928,3.30540423244688,3.42570276501891,2.14335803662578,0.0458773030484908,-0.891576146354458,2.70811686554675
"321","Nyssomyia ylephiletor",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.12,10.4,1.95,3.4,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-6.90775527898214,-1.01887732064926,2.98573244147566,NA,-2.29263476214088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Nyssomyia yuilli",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.16,0.12,10.2,1.64,3.6,NA,25.14731028,14.34904239,5089.083333,20.42105263,0.29455354,4358.842334,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.07956653386799,-1.26940060964839,2.91240501096424,NA,-2.1982250776698,-0.0461540450864746,5.23401214352768,5.66770414551858,-0.712111622191895,4.04306881154031,0.999450842716314,2.8528915178183,2.75940682655097,1.93850687244801,-6.90775527898214,-6.90775527898214,2.07956653386799
"323","Psathyromyia (Forattiniella) abunaensis",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,2.945054945,0.91,23.74499512,15.58979492,1223,27.6,0.150475849,4567.114783,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,-1.55589714550607,NA,2.30268508799438,NA,-0.0392938866303949,5.08066738913664,5.85163047713169,-0.433269910716827,4.19691619255199,2.3341806545838,2.48165135706733,-6.90775527898214,2.34574036330797,-6.90775527898214,-6.90775527898214,0.693647055601596
"324","Psathyromyia (Forattiniella) antezanai",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Psathyromyia (Forattiniella) aragaoi",0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.08,0.13,4,2.22,3.2,NA,25.17062425,15.76925213,4787.862069,9.284615385,0.537569455,3334.984311,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-6.90775527898214,-1.70925824771631,2.53377617588756,NA,-2.79688141480883,0.804255691048191,4.97127840980544,5.84808548438335,-0.129655478265877,3.26311038994032,2.10024703603474,2.97701443266422,3.63043234261268,1.77326660881263,0.765206180002043,-0.752233923019271,2.89042731190857
"326","Psathyromyia (Forattiniella) barrettoi barrettoi",0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.43080292,14.93962097,3154,27.75,0.171720888,4350.326087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,0.071214115629923,5.15669872640085,5.85579086141143,-0.650947656549253,4.32745164562247,2.557304827743,1.11546940573453,-6.90775527898214,1.98801132507395,-6.90775527898214,-6.90775527898214,0.693647055601596
"327","Psathyromyia (Forattiniella) barrettoi majuscula",0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
